seed,Y,c_m,c_n,c_a,strategy,insample_safety,iid_test_safety,oos_safety,audit_fpr,audit_budget_share,use_two_monitor_prob,strategy_params
2,1.2,1,0.21,20,Naive single monitor,0.11467889908256881,0.1,0.043333333333333335,0.009649122807017544,0.16081871345029242,0.0,"{""a_m"": 7.800106661451009}"
2,1.4,1,0.21,20,Naive single monitor,0.41743119266055045,0.4,0.17666666666666667,0.01929824561403509,0.27568922305764415,0.0,"{""a_m"": 7.199929593499573}"
2,1.5,1,0.21,20,Naive single monitor,0.5091743119266054,0.45,0.21,0.02456140350877193,0.32748538011695905,0.0,"{""a_m"": 6.999925649036238}"
2,1.7,1,0.21,20,Naive single monitor,0.7064220183486238,0.63,0.35,0.034210526315789476,0.40247678018575855,0.0,"{""a_m"": 6.200077084878585}"
2,1.8,1,0.21,20,Naive single monitor,0.7798165137614679,0.72,0.3933333333333333,0.039473684210526314,0.43859649122807015,0.0,"{""a_m"": 5.800224268043031}"
2,1.6,1,0.21,20,Naive single monitor,0.6788990825688074,0.59,0.31666666666666665,0.02982456140350877,0.3728070175438596,0.0,"{""a_m"": 6.400063490637535}"
3,1.2,1,0.21,20,Naive single monitor,0.0963302752293578,0.14,0.043333333333333335,0.009649122807017544,0.16081871345029242,0.0,"{""a_m"": 7.800106661451009}"
3,1.3,1,0.21,20,Naive single monitor,0.25229357798165136,0.21,0.10333333333333333,0.014912280701754385,0.2294197031039136,0.0,"{""a_m"": 7.599907825928483}"
3,1.4,1,0.21,20,Naive single monitor,0.39908256880733944,0.44,0.17666666666666667,0.01929824561403509,0.27568922305764415,0.0,"{""a_m"": 7.199929593499573}"
3,1.1,1,0.21,20,Naive single monitor,0.01834862385321101,0.06,0.01,0.0043859649122807015,0.07974481658692184,0.0,"{""a_m"": 8.199932722137472}"
2,1.9,1,0.21,20,Naive single monitor,0.8027522935779816,0.77,0.45666666666666667,0.04473684210526316,0.4709141274238227,0.0,"{""a_m"": 5.599968560758193}"
2,2.0,1,0.21,20,Naive single monitor,0.8302752293577982,0.82,0.48,0.05,0.5,0.0,"{""a_m"": 5.400019530229942}"
3,1.5,1,0.21,20,Naive single monitor,0.4724770642201835,0.53,0.21,0.02456140350877193,0.32748538011695905,0.0,"{""a_m"": 6.999925649036238}"
3,1.6,1,0.21,20,Naive single monitor,0.6284403669724771,0.7,0.31666666666666665,0.02982456140350877,0.3728070175438596,0.0,"{""a_m"": 6.400063490637535}"
3,1.7,1,0.21,20,Naive single monitor,0.6651376146788991,0.72,0.35,0.034210526315789476,0.40247678018575855,0.0,"{""a_m"": 6.200077084878585}"
1,1.8,1,0.21,20,Optimized with Neyman-Pearson,0.7568807339449541,0.77,0.3933333333333333,0.04,0.4444444444444445,0.0,"{""audit_thresh"": 2.0381108162151254, ""audit_fpr"": 0.04, ""audit_budget_share"": 0.4444444444444445, ""in_sample_safety"": 0.7568807339449541, ""bandwidth_malign"": 0.36082485735185094, ""bandwidth_benign"": 0.25918315791695884, ""Note"": ""kernel estimators not saved""}"
2,1.4,1,0.21,20,Optimized with Neyman-Pearson,0.518348623853211,0.48,0.23,0.019999999999999997,0.28571428571428564,0.0,"{""audit_thresh"": 3.0097222036880957, ""audit_fpr"": 0.019999999999999997, ""audit_budget_share"": 0.28571428571428564, ""in_sample_safety"": 0.518348623853211, ""bandwidth_malign"": 0.36082485735185094, ""bandwidth_benign"": 0.25918315791695884, ""Note"": ""kernel estimators not saved""}"
-1,2.0,1,0.21,20,Optimized with Neyman-Pearson,0.8270440251572327,0.8270440251572327,0.48,0.05,0.5,0.0,"{""audit_thresh"": 1.3754234387781952, ""audit_fpr"": 0.05, ""audit_budget_share"": 0.5, ""in_sample_safety"": 0.8270440251572327, ""bandwidth_malign"": 0.3345818077450813, ""bandwidth_benign"": 0.25918315791695884, ""Note"": ""kernel estimators not saved""}"
