seed,Y,c_m,c_n,c_a,strategy,insample_safety,iid_test_safety,oos_safety,audit_fpr,audit_budget_share,use_two_monitor_prob,strategy_params
-1,1.75,1,0.21,20,Neyman-Pearson Alpha,0.7430848140685108,0.7430848140685108,0.39060679611650484,0.03907766990291262,0.4466019417475728,0.0,"{""a_m"": 1.9970361198262272, ""p_m"": 0.9684466019417476, ""a_s"": 0.0, ""bandwidth_malign"": 0.3345818077450813, ""bandwidth_benign"": 0.25918315791695884, ""Note"": ""kernel estimators not saved""}"
1,0.5,1,0.21,20,Neyman-Pearson Alpha,0.21611121512825313,0.21520408163265306,0.10760204081632653,0.010459183673469388,0.41836734693877553,0.0,"{""a_m"": 2.2867782181620058, ""p_m"": 0.29081632653061223, ""a_s"": 0.0, ""bandwidth_malign"": 0.36082485735185094, ""bandwidth_benign"": 0.25918315791695884, ""Note"": ""kernel estimators not saved""}"
-1,1.75,1,0.21,20,Two monitors always,0.7295597484276729,0.7295597484276729,0.36,0.02631578947368421,0.3007518796992481,1.0,"{""audit_thresh"": 2.155392900092153, ""kernel_width_or_setting"": ""silverman"", ""bandwidth_malign"": 0.38276199837261127, ""bandwidth_benign"": 0.30939682885552594, ""empirical_fpr"": 0.02631578947368421}"
-1,1.25,1,0.21,20,Two monitors always,0.3553459119496855,0.3553459119496855,0.09,0.0017543859649122807,0.02807017543859649,1.0,"{""audit_thresh"": 3.675888676372643, ""kernel_width_or_setting"": ""silverman"", ""bandwidth_malign"": 0.38276199837261127, ""bandwidth_benign"": 0.30939682885552594, ""empirical_fpr"": 0.0017543859649122807}"
1,0.75,1,0.21,20,Neyman-Pearson Alpha,0.32416682269237973,0.3228061224489796,0.1614030612244898,0.015688775510204082,0.4183673469387756,0.0,"{""a_m"": 2.2867782181620058, ""p_m"": 0.4362244897959184, ""a_s"": 0.0, ""bandwidth_malign"": 0.36082485735185094, ""bandwidth_benign"": 0.25918315791695884, ""Note"": ""kernel estimators not saved""}"
-1,2.5,1,0.21,20,Neyman-Pearson Alpha,0.8868491700381896,0.8868491700381896,0.5568887775551102,0.07502505010020043,0.6002004008016034,0.0,"{""a_m"": 0.13750465523779454, ""p_m"": 0.999498997995992, ""a_s"": 0.0005010020040080443, ""bandwidth_malign"": 0.3345818077450813, ""bandwidth_benign"": 0.25918315791695884, ""Note"": ""kernel estimators not saved""}"
-1,1.25,1,0.21,20,Neyman-Pearson Beta,0.6607836246523858,0.6607836246523858,0.3640949319177967,0.052012560395502894,0.8322009663280463,0.0,"{""a_m"": 0.6210968324089688, ""p_m"": 0.9988037718568639, ""a_s"": 0.0011962281431361355, ""bandwidth_malign"": 0.3345818077450813, ""bandwidth_benign"": 0.25918315791695884, ""Note"": ""kernel estimators not saved""}"
-1,1.5,1,0.21,20,Neyman-Pearson Alpha,0.6474778590681556,0.6474778590681556,0.3228061224489796,0.031377551020408165,0.4183673469387756,0.0,"{""a_m"": 2.2729556166370064, ""p_m"": 0.8724489795918368, ""a_s"": 0.0, ""bandwidth_malign"": 0.3345818077450813, ""bandwidth_benign"": 0.25918315791695884, ""Note"": ""kernel estimators not saved""}"
-1,2.25,1,0.21,20,Neyman-Pearson Alpha,0.8682175951769566,0.8682175951769566,0.5310428994082841,0.06261094674556222,0.556541748849442,0.0,"{""a_m"": 1.0146675049284788, ""p_m"": 0.9977810650887573, ""a_s"": 0.002218934911242698, ""bandwidth_malign"": 0.3345818077450813, ""bandwidth_benign"": 0.25918315791695884, ""Note"": ""kernel estimators not saved""}"
-1,3.0,1,0.21,20,Neyman-Pearson Alpha,0.906624009867597,0.906624009867597,0.6106843718079673,0.10051072522982625,0.670071501532175,0.0,"{""a_m"": -0.3050248253912776, ""p_m"": 0.989785495403473, ""a_s"": 0.010214504596526952, ""bandwidth_malign"": 0.3345818077450813, ""bandwidth_benign"": 0.25918315791695884, ""Note"": ""kernel estimators not saved""}"
1,1.0,1,0.21,20,Neyman-Pearson Alpha,0.43222243025650625,0.4304081632653061,0.21520408163265306,0.020918367346938777,0.41836734693877553,0.0,"{""a_m"": 2.2867782181620058, ""p_m"": 0.5816326530612245, ""a_s"": 0.0, ""bandwidth_malign"": 0.36082485735185094, ""bandwidth_benign"": 0.25918315791695884, ""Note"": ""kernel estimators not saved""}"
-1,2.25,1,0.21,20,Two monitors always,0.8522012578616353,0.8522012578616353,0.5333333333333333,0.05175438596491228,0.46003898635477586,1.0,"{""audit_thresh"": 0.9522089801906857, ""kernel_width_or_setting"": ""silverman"", ""bandwidth_malign"": 0.38276199837261127, ""bandwidth_benign"": 0.30939682885552594, ""empirical_fpr"": 0.05175438596491228}"
