seed,Y,c_m,c_n,c_a,strategy,insample_safety,iid_test_safety,oos_safety,audit_fpr,audit_budget_share,use_two_monitor_prob,strategy_params
433,1.2,1,0.21,20,Naive single monitor,0.11009174311926606,0.11,0.24561403508771928,0.009649122807017544,0.16081871345029242,0.0,"{""a_m"": 7.800106661451009}"
427,26.6,1,0.21,2560,Neyman-Pearson Stochastic,0.25956852303054945,0.323348217260913,0.12409196934355213,0.01019326891036321,0.9810063312229254,0.0,"{""a_m"": 2.976514798745705, ""p_m"": 0.5052315894701765, ""a_s"": 0.0, ""bandwidth_malign"": 0.36082485735185094, ""bandwidth_benign"": 0.25918315791695884, ""Note"": ""kernel estimators not saved""}"
428,1.2,1,0.21,20,Neyman-Pearson Stochastic,0.5217989629038692,0.513,0.3652173913043478,0.02282608695652174,0.3804347826086957,0.0,"{""a_m"": 2.465072236614013, ""p_m"": 0.7434782608695653, ""a_s"": 0.0, ""bandwidth_malign"": 0.36082485735185094, ""bandwidth_benign"": 0.25918315791695884, ""Note"": ""kernel estimators not saved""}"
433,1.4,1,0.21,40,Naive single monitor,0.11009174311926606,0.11,0.24561403508771928,0.009649122807017544,0.27568922305764415,0.0,"{""a_m"": 7.800106661451009}"
428,1.8,1,0.21,80,Neyman-Pearson Stochastic,0.37588202696878265,0.39249664429530196,0.16912751677852347,0.013892617449664428,0.6174496644295302,0.0,"{""a_m"": 3.0058898924459108, ""p_m"": 0.6885906040268456, ""a_s"": 0.0, ""bandwidth_malign"": 0.36082485735185094, ""bandwidth_benign"": 0.25918315791695884, ""Note"": ""kernel estimators not saved""}"
424,1.2,1,0.21,20,Neyman-Pearson,0.24770642201834864,0.22,0.08771929824561403,0.009999999999999998,0.16666666666666663,0.0,"{""audit_thresh"": 3.2636622397144563, ""audit_fpr"": 0.009999999999999998, ""audit_budget_share"": 0.16666666666666663, ""in_sample_safety"": 0.24770642201834864, ""bandwidth_malign"": 0.36082485735185094, ""bandwidth_benign"": 0.25918315791695884, ""Note"": ""kernel estimators not saved""}"
428,1.4,1,0.21,40,Neyman-Pearson Stochastic,0.44099544896337506,0.43355905511811027,0.30866141732283464,0.019291338582677165,0.5511811023622047,0.0,"{""a_m"": 2.465072236614013, ""p_m"": 0.6283464566929134, ""a_s"": 0.0, ""bandwidth_malign"": 0.36082485735185094, ""bandwidth_benign"": 0.25918315791695884, ""Note"": ""kernel estimators not saved""}"
428,13.8,1,0.21,1280,Neyman-Pearson,0.24770642201834864,0.22,0.08771929824561403,0.01,0.927536231884058,0.0,"{""audit_thresh"": 3.2507001562796924, ""audit_fpr"": 0.01, ""audit_budget_share"": 0.927536231884058, ""in_sample_safety"": 0.24770642201834864, ""bandwidth_malign"": 0.36082485735185094, ""bandwidth_benign"": 0.25918315791695884, ""Note"": ""kernel estimators not saved""}"
428,1.1,1,0.21,10,Neyman-Pearson Stochastic,0.6098817287498619,0.6043373493975904,0.463855421686747,0.034457831325301204,0.3132530120481927,0.0,"{""a_m"": 1.7208113106844014, ""p_m"": 0.755421686746988, ""a_s"": 0.0, ""bandwidth_malign"": 0.36082485735185094, ""bandwidth_benign"": 0.25918315791695884, ""Note"": ""kernel estimators not saved""}"
433,1.8,1,0.21,80,Naive single monitor,0.11009174311926606,0.11,0.24561403508771928,0.009649122807017544,0.4288499025341131,0.0,"{""a_m"": 7.800106661451009}"
